Scale_1,Scale_2,Region_Name,Season_Name,Metrics,Sens_Slope,P_Value,Change_Point_Year,Change_Point_pvalue
Global,Region x Season,Temperate Northern Pacific,Spring,Cumulative_Intensity,0.278637162176239,4.3081927256042e-4,1995,15
Global,Region x Season,Temperate Northern Pacific,Spring,Maximum_Intensity,0.0124376392715018,5.16487685649669e-4,1996,0.00328110601762103
Global,Region x Season,Temperate Northern Pacific,Spring,Duration,0.113880573688703,6.75166055425267e-4,1993,0.00650774619274316
Global,Region x Season,Temperate Northern Pacific,Spring,Number_Events,24.7741935483871,2.0399941871499e-4,2000,0.0124180000314953
Global,Region x Season,Temperate Northern Pacific,Summer,Cumulative_Intensity,0.689481594247154,2.12797024973822e-8,2002,8.00572373180171e-6
Global,Region x Season,Temperate Northern Pacific,Summer,Maximum_Intensity,0.0216018569775525,7.18045240614356e-6,2004,6.95682246199152e-6
Global,Region x Season,Temperate Northern Pacific,Summer,Duration,0.195067652792111,8.48850586973418e-7,2002,1.44040942305937e-4
Global,Region x Season,Temperate Northern Pacific,Summer,Number_Events,54.5454545454545,3.5215170083863e-7,2002,1.27360373873508e-4
Global,Region x Season,Temperate South America,Autumn,Cumulative_Intensity,0.380046212913026,0.00187643116479156,2011,0.0176550313086456
Global,Region x Season,Temperate South America,Autumn,Maximum_Intensity,0.00857587470524109,0.0486170831776459,1999,0.11185178524707
Global,Region x Season,Temperate South America,Autumn,Duration,0.164408372882133,0.00559898066972248,2011,0.0113498690574986
Global,Region x Season,Temperate South America,Autumn,Number_Events,2.82142857142857,0.136687076945158,2013,0.542757066444742
Global,Region x Season,Temperate South America,Winter,Cumulative_Intensity,0.219712080640197,0.0150302522853103,2009,0.22395714750817
Global,Region x Season,Temperate South America,Winter,Maximum_Intensity,0.00435057014784523,0.292567953393115,1999,0.198804628846053
Global,Region x Season,Temperate South America,Winter,Duration,0.106625205148138,0.0303495199600114,2009,0.127805296177661
Global,Region x Season,Temperate South America,Winter,Number_Events,2.58064516129032,0.250437663361516,2011,0.266196775516144
Global,Region x Season,Temperate Southern Africa,Autumn,Cumulative_Intensity,-0.106745833333333,0.187284279271447,1995,21
Global,Region x Season,Temperate Southern Africa,Autumn,Maximum_Intensity,-0.00586371729293723,0.1244365734796,1995,0.187086873094534
Global,Region x Season,Temperate Southern Africa,Autumn,Duration,-0.0119400527009223,0.663162418479321,1994,0.660380163523839
Global,Region x Season,Temperate Southern Africa,Autumn,Number_Events,-0.212121212121212,0.409942235366078,2006,0.518480521291783
Global,Region x Season,Temperate Southern Africa,Summer,Cumulative_Intensity,0.0992461827956989,0.250437663361516,2000,0.674265771575219
Global,Region x Season,Temperate Southern Africa,Summer,Maximum_Intensity,0.00173994886363637,0.671987746245531,2006,0.619681853657851
Global,Region x Season,Temperate Southern Africa,Summer,Duration,0.0541666666666667,0.149971210134774,2000,0.349472593394358
Global,Region x Season,Temperate Southern Africa,Summer,Number_Events,1.21428571428571,0.0106799326346541,1997,0.0141905888542183
Global,Region x Season,Temperate Southern Africa,Winter,Cumulative_Intensity,0.0153912337662337,0.79945468062484,1994,0.702503226485199
Global,Region x Season,Temperate Southern Africa,Winter,Maximum_Intensity,-6.36670918367344e-4,0.818202582360394,1991,1
Global,Region x Season,Temperate Southern Africa,Winter,Duration,0.0170770202020202,0.553321614846232,2011,31
Global,Region x Season,Temperate Southern Africa,Winter,Number_Events,0.310344827586207,0.438611557387884,1996,0.593367360508727
NZ,All,None,None,Cumulative_Intensity,0.275258784552845,0.00897711395908971,2012,0.0129853473089505
NZ,All,None,None,Maximum_Intensity,0.00254632609471547,0.482917044456812,2012,0.483370826760971
NZ,All,None,None,Duration,0.19617965029374,0.00100063073714528,2012,0.0108475574506478
NZ,All,None,None,Number_Events,17.3030303030303,9.17930358478503e-4,1997,0.0056378459289433
NZ,Region,North Eastern,None,Cumulative_Intensity,0.196218335765223,0.110261050564434,2010,0.108131515123144
NZ,Region,North Eastern,None,Maximum_Intensity,-2.03284933870007e-4,0.961401784796273,2010,1
NZ,Region,North Eastern,None,Duration,0.135123104743358,0.0591081142029551,2010,0.0762666530940904
NZ,Region,North Eastern,None,Number_Events,1.55555555555556,0.11856169545906,1995,0.322737514155738
NZ,Region,Subantarctic Islands,None,Cumulative_Intensity,0.11202285,0.0880018340510861,1997,0.119609921394013
NZ,Region,Subantarctic Islands,None,Maximum_Intensity,6.00891341256365e-4,0.780790396722189,1991,0.948093148557501
NZ,Region,Subantarctic Islands,None,Duration,0.117647058823529,0.0657445539563531,2001,0.119609921394013
NZ,Region,Subantarctic Islands,None,Number_Events,0.476190476190476,0.0568132041990324,1997,0.192875797169388
NZ,Region,Southland,None,Cumulative_Intensity,0.125108404713115,0.104919978003472,2008,0.0568686753593708
NZ,Region,Southland,None,Maximum_Intensity,0.00463757034499634,0.383628669078429,2005,0.160171902192576
NZ,Region,Southland,None,Duration,0.0752158090724443,0.0857494107675084,2008,0.108131515123144
NZ,Region,Southland,None,Number_Events,1.54545454545455,0.0341718692727162,1996,0.0269265161753805
NZ,Region,Chatham Islands,None,Cumulative_Intensity,0.102949319982394,0.276067112476844,2006,0.181435906578825
NZ,Region,Chatham Islands,None,Maximum_Intensity,0.00201103479853479,0.69855635396604,2010,0.580460405766985
NZ,Region,Chatham Islands,None,Duration,0.100589225589226,0.255285232159251,2006,0.305758614963655
NZ,Region,Chatham Islands,None,Number_Events,0.32,0.314756447696554,1992,0.123651918186439
NZ,Region,East Coast South Island,None,Cumulative_Intensity,0.0715690760059617,0.345255337509366,2008,0.230613850431821
NZ,Region,East Coast South Island,None,Maximum_Intensity,0.00351224607166913,0.255354828256527,2004,0.0942612433830434
NZ,Region,East Coast South Island,None,Duration,0.0604649920597583,0.298044681824442,2008,0.160171902192576
NZ,Region,East Coast South Island,None,Number_Events,0.944444444444444,0.0351073330988641,2008,0.0735701768407466
NZ,Region,Eastern North Island,None,Cumulative_Intensity,0.0970203535353535,0.270801641698153,1992,0.251496999524263
NZ,Region,Eastern North Island,None,Maximum_Intensity,0.00489947368421052,0.260410701593224,2003,0.187086873094534
NZ,Region,Eastern North Island,None,Duration,0.0357072594924257,0.569518262977453,1992,0.251496999524263
NZ,Region,Eastern North Island,None,Number_Events,0.192307692307692,0.512866224851608,1992,0.0975812629499826
NZ,Region,Fiordland,None,Cumulative_Intensity,0.142536229643373,0.321012532259148,2006,0.289444510054287
NZ,Region,Fiordland,None,Maximum_Intensity,0.00172869369369368,0.753022208684051,2008,0.3587261429145
NZ,Region,Fiordland,None,Duration,0.0873803615739099,0.240303937643937,2006,0.237421577936384
NZ,Region,Fiordland,None,Number_Events,0.2,0.43838790394828703,1994,0.136454498801214
NZ,Region,Kermadec Islands,None,Cumulative_Intensity,0.0617721326164874,0.602709282367617,1996,0.790758956986179
NZ,Region,Kermadec Islands,None,Maximum_Intensity,0.00144791666666666,0.836960900378515,2015,1
NZ,Region,Kermadec Islands,None,Duration,0.0304054054054054,0.50526904751939306,1996,0.580460405766985
NZ,Region,Kermadec Islands,None,Number_Events,0,0.760654491598955,1995,0.397471553034294
NZ,Region,North Cook Strait,None,Cumulative_Intensity,0.250282026515151,0.0268140783932932,2010,0.119609921394013
NZ,Region,North Cook Strait,None,Maximum_Intensity,0.00236719073498965,0.490399763647155,2011,0.281533535512736
NZ,Region,North Cook Strait,None,Duration,0.173920654042978,0.00748659133241126,1994,0.0547715393501391
NZ,Region,North Cook Strait,None,Number_Events,0.806451612903226,0.112641260030677,1994,0.0659612956204193
NZ,Region,South Cook Strait,None,Cumulative_Intensity,0.114699517374517,0.250298957817541,2007,0.281533535512736
NZ,Region,South Cook Strait,None,Maximum_Intensity,0.00472910216718267,0.377022928171462,2001,0.266196775516144
NZ,Region,South Cook Strait,None,Duration,0.0630199430199431,0.320918013192635,2007,0.258768035700535
NZ,Region,South Cook Strait,None,Number_Events,0.115384615384615,0.725416333388654,2007,0.555154056666902
NZ,Region,West Coast South Island,None,Cumulative_Intensity,0.169060114583333,0.143123644982308,2007,0.0227972999228781
NZ,Region,West Coast South Island,None,Maximum_Intensity,0.00158241087344028,0.707556116825484,2009,0.187086873094534
NZ,Region,West Coast South Island,None,Duration,0.0909963985594238,0.107512963436133,2007,0.0790463674030072
NZ,Region,West Coast South Island,None,Number_Events,0.4,0.505539543109718,1994,0.387524161530772
NZ,Region,Western North Island,None,Cumulative_Intensity,0.209417475083056,0.121417049025301,2010,0.0169069861325621
NZ,Region,Western North Island,None,Maximum_Intensity,8.64816053511715e-4,0.790078160972741,2010,0.115677233175972
NZ,Region,Western North Island,None,Duration,0.114817275747508,0.0857494107675084,2008,0.0357603358904642
NZ,Region,Western North Island,None,Number_Events,0.444444444444444,0.297572617825851,2008,0.368152092603782
NZ,Season,None,Spring,Cumulative_Intensity,0.109548734816924,0.130477976991945,1995,0.145574138095811
NZ,Season,None,Spring,Maximum_Intensity,0.00197979323308271,0.619888719541734,1996,0.790758956986179
NZ,Season,None,Spring,Duration,0.0841346153846154,0.0591081142029551,1995,0.11185178524707
NZ,Season,None,Spring,Number_Events,0.962962962962963,0.230905827359788,1995,0.217449697582891
NZ,Season,None,Summer,Cumulative_Intensity,0.159477487605212,0.113010359156952,2011,0.0635789938335351
NZ,Season,None,Summer,Maximum_Intensity,0.00721398679571579,0.0836339638414926,2008,0.0435358573441055
NZ,Season,None,Summer,Duration,0.0717238187055365,0.130477976991945,2011,0.11185178524707
NZ,Season,None,Summer,Number_Events,2.27272727272727,0.195441143999268,2008,0.3587261429145
NZ,Season,None,Winter,Cumulative_Intensity,0.155885544783855,0.0559293662740718,1994,0.0819112371636669
NZ,Season,None,Winter,Maximum_Intensity,0.00107479838709678,0.680813077122659,1994,0.181435906578825
NZ,Season,None,Winter,Duration,0.118605109993095,0.0528942963642359,1994,0.0659612956204193
NZ,Season,None,Winter,Number_Events,2.61111111111111,0.0171276414367748,1994,0.0040059713631704
NZ,Season,None,Autumn,Cumulative_Intensity,0.149466388888889,0.12734586440413,2008,0.170539939862859
NZ,Season,None,Autumn,Maximum_Intensity,0,0.980692416932116,2008,0.931870981053643
NZ,Season,None,Autumn,Duration,0.117110959216222,0.037409081640842,1993,0.0819112371636669
NZ,Season,None,Autumn,Number_Events,2.56521739130435,0.130309096384066,1993,0.175920925904045
NZ,Region x Season,North Eastern,Spring,Cumulative_Intensity,0.0297374999999998,0.474918006973935,1999,0.821279107267757
NZ,Region x Season,North Eastern,Spring,Maximum_Intensity,7.19717261904761e-4,0.799253303389578,1998,1
NZ,Region x Season,North Eastern,Spring,Duration,0.0267441860465117,0.489550886773357,1999,0.883804419169051
NZ,Region x Season,North Eastern,Spring,Number_Events,0,0.761760667487734,2002,1
NZ,Region x Season,Subantarctic Islands,Spring,Cumulative_Intensity,0,0.990337717830828,1998,0.883804419169051
NZ,Region x Season,Subantarctic Islands,Spring,Maximum_Intensity,-4.5954861111111e-4,0.689424903822238,1990,11
NZ,Region x Season,Subantarctic Islands,Spring,Duration,0.010989010989011,0.653495849973765,1997,0.702503226485199
NZ,Region x Season,Subantarctic Islands,Spring,Number_Events,-0.04,0.511623619320614,2011,0.660380163523839
NZ,Region x Season,North Eastern,Winter,Cumulative_Intensity,0.00655454761904757,0.645455001126036,2016,0.96440747709671
NZ,Region x Season,North Eastern,Winter,Maximum_Intensity,4.24285714285729e-4,0.789957987792748,2015,0.91574574158593
NZ,Region x Season,North Eastern,Winter,Duration,0.00750000000000001,0.734552104417486,2006,1
NZ,Region x Season,North Eastern,Winter,Number_Events,0.142857142857143,0.452057393364059,2016,0.688307573730825
NZ,Region x Season,Southland,Summer,Cumulative_Intensity,0.0568672532781228,0.594328352859833,2004,0.555154056666902
NZ,Region x Season,Southland,Summer,Maximum_Intensity,0.00466129629629626,0.452986442386262,2002,0.170539939862859
NZ,Region x Season,Southland,Summer,Duration,0.0326278659611993,0.619683685774996,2005,0.745987739928474
NZ,Region x Season,Southland,Summer,Number_Events,0.125,0.459681559744905,1995,0.542757066444742
NZ,Region x Season,Southland,Spring,Cumulative_Intensity,-0.0212869847670251,0.610987426607788,2014,0.805954041087091
NZ,Region x Season,Southland,Spring,Maximum_Intensity,-0.00473373015873016,0.383210426221493,2010,0.506602623976043
NZ,Region x Season,Southland,Spring,Duration,0,1,1997,23
NZ,Region x Season,Southland,Spring,Number_Events,0,0.903462430524977,2014,1
NZ,Region x Season,Subantarctic Islands,Winter,Cumulative_Intensity,0.02086,0.544870640666815,1992,1
NZ,Region x Season,Subantarctic Islands,Winter,Maximum_Intensity,0,0.9613678672141,1996,22
NZ,Region x Season,Subantarctic Islands,Winter,Duration,0.0128968253968254,0.449759163398833,1992,0.731346006193598
NZ,Region x Season,Subantarctic Islands,Winter,Number_Events,0,0.643601064181532,1996,0.660380163523839
NZ,Region x Season,Chatham Islands,Summer,Cumulative_Intensity,0.00229888888888885,0.818019313048378,2002,1
NZ,Region x Season,Chatham Islands,Summer,Maximum_Intensity,3.70616883116879e-4,0.818019313048378,2002,1
NZ,Region x Season,Chatham Islands,Summer,Duration,0.00649350649350646,0.743638714176868,2002,1
NZ,Region x Season,Chatham Islands,Summer,Number_Events,0.0833333333333333,0.423190846285343,2013,0.96440747709671
NZ,Region x Season,Chatham Islands,Autumn,Cumulative_Intensity,-0.0469812592592593,0.552856340364746,2006,1
NZ,Region x Season,Chatham Islands,Autumn,Maximum_Intensity,-8.17399267399277e-4,0.762043288230293,1984,1
NZ,Region x Season,Chatham Islands,Autumn,Duration,0,0.913154211784454,1996,1
NZ,Region x Season,Chatham Islands,Autumn,Number_Events,-0.0344827586206897,0.472505137324677,2011,1
NZ,Region x Season,East Coast South Island,Summer,Cumulative_Intensity,0.0910398128342246,0.195375724533436,2004,0.0635789938335351
NZ,Region x Season,East Coast South Island,Summer,Maximum_Intensity,0.0104911842105263,0.0363023169702457,2001,0.0135759372968677
NZ,Region x Season,East Coast South Island,Summer,Duration,0.0387612387612388,0.445832089397739,2006,0.198804628846053
NZ,Region x Season,East Coast South Island,Summer,Number_Events,0.227272727272727,0.17455875797339,2003,0.181435906578825
NZ,Region x Season,East Coast South Island,Autumn,Cumulative_Intensity,0.0157797368421052,0.743723348481386,2000,0.790758956986179
NZ,Region x Season,East Coast South Island,Autumn,Maximum_Intensity,3.45040726817044e-4,0.836913771221318,2000,1
NZ,Region x Season,East Coast South Island,Autumn,Duration,0.0216374269005848,0.585782618914123,2002,0.86799717113789
NZ,Region x Season,East Coast South Island,Autumn,Number_Events,0.0769230769230769,0.618980649495166,1991,1
NZ,Region x Season,East Coast South Island,Winter,Cumulative_Intensity,0.095856704980843,0.230700863929499,1988,0.646652953587865
NZ,Region x Season,East Coast South Island,Winter,Maximum_Intensity,0.00106875000000001,0.602656127662442,2003,1
NZ,Region x Season,East Coast South Island,Winter,Duration,0.0757575757575757,0.182617839363323,1988,0.428364915164982
NZ,Region x Season,East Coast South Island,Winter,Number_Events,0.15,0.375948887830018,1988,9
NZ,Region x Season,East Coast South Island,Spring,Cumulative_Intensity,0,1,1988,1
NZ,Region x Season,East Coast South Island,Spring,Maximum_Intensity,3.90909090909074e-4,0.82747964886862,2009,0.731346006193598
NZ,Region x Season,East Coast South Island,Spring,Duration,0,0.769891966533169,1999,23
NZ,Region x Season,East Coast South Island,Spring,Number_Events,0.0909090909090909,0.544121802359983,2001,0.731346006193598
NZ,Region x Season,Eastern North Island,Summer,Cumulative_Intensity,0.0528964285714286,0.505560332272471,1999,0.98080906217072
NZ,Region x Season,Eastern North Island,Summer,Maximum_Intensity,0.00446611455108359,0.41735148679508,2000,0.542757066444742
NZ,Region x Season,Eastern North Island,Summer,Duration,0.00608187134502927,0.680252430843947,1995,1
NZ,Region x Season,Eastern North Island,Summer,Number_Events,0,0.9805773964677,1990,30
NZ,Region x Season,Eastern North Island,Winter,Cumulative_Intensity,0.0168020833333334,0.725403449770861,2010,1
NZ,Region x Season,Eastern North Island,Winter,Maximum_Intensity,0.00141333333333332,0.445431980596663,2010,1
NZ,Region x Season,Eastern North Island,Winter,Duration,0.0119047619047619,0.725222888624425,2006,1
NZ,Region x Season,Eastern North Island,Winter,Number_Events,0.0303030303030303,0.427664644394145,1988,0.805954041087091
NZ,Region x Season,Eastern North Island,Spring,Cumulative_Intensity,0.0810629761904761,0.303071927365411,2007,0.86799717113789
NZ,Region x Season,Eastern North Island,Spring,Maximum_Intensity,0.00400000000000005,0.28088540677019,2011,0.86799717113789
NZ,Region x Season,Eastern North Island,Spring,Duration,0.0277777777777778,0.337580743613945,1988,0.688307573730825
NZ,Region x Season,Eastern North Island,Spring,Number_Events,0.1,0.349953774133547,2004,0.899722058279784
NZ,Region x Season,Fiordland,Summer,Cumulative_Intensity,0.0344855769230768,0.594112085824438,1986,1
NZ,Region x Season,Fiordland,Summer,Maximum_Intensity,0.0020991452991453,0.544811655082444,1991,0.716850245801617
NZ,Region x Season,Fiordland,Summer,Duration,0.0197368421052632,0.645358144335232,1986,1
NZ,Region x Season,Fiordland,Summer,Number_Events,0.0294117647058824,0.372266159444083,2013,1
NZ,Region x Season,Fiordland,Autumn,Cumulative_Intensity,0,0.932443293446128,1997,0.674265771575219
NZ,Region x Season,Fiordland,Autumn,Maximum_Intensity,-0.00241666666666673,0.636715052073542,1997,28
NZ,Region x Season,Fiordland,Autumn,Duration,0.0169930875576037,0.671670849743531,1997,0.646652953587865
NZ,Region x Season,Fiordland,Autumn,Number_Events,0,0.688063218933806,1987,0.760772536356441
NZ,Region x Season,Fiordland,Spring,Cumulative_Intensity,0.0025324095022624,0.771144000115545,1994,1
NZ,Region x Season,Fiordland,Spring,Maximum_Intensity,0,0.789747187301344,1997,1
NZ,Region x Season,Fiordland,Spring,Duration,0,0.808212991550128,1985,1
NZ,Region x Season,Fiordland,Spring,Number_Events,0,0.941697658723677,1985,1
NZ,Region x Season,Kermadec Islands,Summer,Cumulative_Intensity,0.0606861111111111,0.552720362872541,1993,0.821279107267757
NZ,Region x Season,Kermadec Islands,Summer,Maximum_Intensity,6.10160427807482e-4,0.79915719604957,1992,1
NZ,Region x Season,Kermadec Islands,Summer,Duration,0.0261437908496731,0.552331175328574,1991,0.790758956986179
NZ,Region x Season,Kermadec Islands,Summer,Number_Events,0,0.712649277931995,2010,1
NZ,Region x Season,Kermadec Islands,Autumn,Cumulative_Intensity,0,0.903589368364442,2008,0.9972928633154
NZ,Region x Season,Kermadec Islands,Autumn,Maximum_Intensity,-7.64045454545457e-4,0.752811970939921,2008,1
NZ,Region x Season,Kermadec Islands,Autumn,Duration,0,0.941898385080862,2008,1
NZ,Region x Season,Kermadec Islands,Autumn,Number_Events,0,0.67851464222005,1990,1
NZ,Region x Season,North Cook Strait,Summer,Cumulative_Intensity,0.183828571428571,0.199551017721609,2008,0.181435906578825
NZ,Region x Season,North Cook Strait,Summer,Maximum_Intensity,0.0024257918552036,0.513422339782862,2008,0.273784774103314
NZ,Region x Season,North Cook Strait,Summer,Duration,0.0948761261261261,0.199265589935599,2008,0.273784774103314
NZ,Region x Season,North Cook Strait,Summer,Number_Events,0.2,0.1986939980776,2008,0.123651918186439
NZ,Region x Season,North Cook Strait,Autumn,Cumulative_Intensity,0.0385245454545454,0.716476405490762,1990,0.702503226485199
NZ,Region x Season,North Cook Strait,Autumn,Maximum_Intensity,3.65148164528954e-4,0.827504535681821,1990,1
NZ,Region x Season,North Cook Strait,Autumn,Duration,0.0222222222222222,0.619255467363937,1990,0.530532258158197
NZ,Region x Season,North Cook Strait,Autumn,Number_Events,0,1,1990,1
NZ,Region x Season,North Cook Strait,Winter,Cumulative_Intensity,0.0595303846153846,0.505497956994229,1988,0.821279107267757
NZ,Region x Season,North Cook Strait,Winter,Maximum_Intensity,0,0.913234547471188,1999,0.542757066444742
NZ,Region x Season,North Cook Strait,Winter,Duration,0.0462962962962962,0.389515993944308,1988,0.674265771575219
NZ,Region x Season,North Cook Strait,Winter,Number_Events,0.105263157894737,0.269018108575333,1988,0.349472593394358
NZ,Region x Season,North Cook Strait,Spring,Cumulative_Intensity,0.0726681547619048,0.308996968048581,2011,0.407593883798148
NZ,Region x Season,North Cook Strait,Spring,Maximum_Intensity,0,0.961362205586077,2007,1
NZ,Region x Season,North Cook Strait,Spring,Duration,0.0273752012882448,0.528074259184779,2011,0.449839397771979
NZ,Region x Season,North Cook Strait,Spring,Number_Events,0,0.980620412350347,2016,1
NZ,Region x Season,North Eastern,Summer,Cumulative_Intensity,0.092380701754386,0.255285232159251,2005,0.0218572276308141
NZ,Region x Season,North Eastern,Summer,Maximum_Intensity,0.00372371647509579,0.513422339782862,2005,0.417891565490497
NZ,Region x Season,North Eastern,Summer,Duration,0.0646135265700483,0.216977968006114,2005,0.0237731149804489
NZ,Region x Season,North Eastern,Summer,Number_Events,0.380952380952381,0.225968257251726,2005,0.0975812629499826
NZ,Region x Season,South Cook Strait,Summer,Cumulative_Intensity,0.0794449066558441,0.383489346319603,2007,0.160171902192576
NZ,Region x Season,South Cook Strait,Summer,Maximum_Intensity,0.00636731601731601,0.332886196569761,2006,0.506602623976043
NZ,Region x Season,South Cook Strait,Summer,Duration,0.0454545454545455,0.490124337977974,2007,0.136454498801214
NZ,Region x Season,South Cook Strait,Summer,Number_Events,0.0526315789473684,0.503930939493547,2002,0.506602623976043
NZ,Region x Season,South Cook Strait,Autumn,Cumulative_Intensity,0,0.942071623577717,2010,1
NZ,Region x Season,South Cook Strait,Autumn,Maximum_Intensity,-0.0022328431372549,0.410194154128384,2014,0.836730524848076
NZ,Region x Season,South Cook Strait,Autumn,Duration,0.00965517241379308,0.771263732481067,1995,1
NZ,Region x Season,South Cook Strait,Autumn,Number_Events,0,0.678777829580024,1989,1
NZ,Region x Season,South Cook Strait,Winter,Cumulative_Intensity,0,0.96135654146815,1984,1
NZ,Region x Season,South Cook Strait,Winter,Maximum_Intensity,0.00327912457912458,0.275644775598449,1985,1
NZ,Region x Season,South Cook Strait,Winter,Duration,-0.0104166666666667,0.716317250787771,2012,1
NZ,Region x Season,South Cook Strait,Winter,Number_Events,0,0.643124800141463,1985,1
NZ,Region x Season,South Cook Strait,Spring,Cumulative_Intensity,0,0.903589368364442,1985,25
NZ,Region x Season,South Cook Strait,Spring,Maximum_Intensity,0,0.942063139855519,1992,1
NZ,Region x Season,South Cook Strait,Spring,Duration,0,0.883911530100497,2006,1
NZ,Region x Season,South Cook Strait,Spring,Number_Events,0,1,2012,1
NZ,Region x Season,Southland,Autumn,Cumulative_Intensity,0.0323339583333334,0.561132375464103,2000,0.688307573730825
NZ,Region x Season,Southland,Autumn,Maximum_Intensity,4.70153383934219e-4,0.771372417222072,2000,1
NZ,Region x Season,Southland,Autumn,Duration,0.0343258891645989,0.332649983144987,2000,0.472017876101211
NZ,Region x Season,Southland,Autumn,Number_Events,0.260869565217391,0.344642380360811,1989,0.790758956986179
NZ,Region x Season,Subantarctic Islands,Summer,Cumulative_Intensity,0.00336785714285716,0.771339828062969,2001,0.805954041087091
NZ,Region x Season,Subantarctic Islands,Summer,Maximum_Intensity,-5.7054313929314e-4,0.716396861605731,2004,1
NZ,Region x Season,Subantarctic Islands,Summer,Duration,0.0103448275862069,0.636484144897978,2001,1
NZ,Region x Season,Subantarctic Islands,Summer,Number_Events,0,0.980574518547588,1985,1
NZ,Region x Season,Subantarctic Islands,Autumn,Cumulative_Intensity,0.0133480192076831,0.707310682158942,2017,1
NZ,Region x Season,Subantarctic Islands,Autumn,Maximum_Intensity,0,0.913196521526795,2009,1
NZ,Region x Season,Subantarctic Islands,Autumn,Duration,0.0039682539682540504,0.706982473510364,2017,1
NZ,Region x Season,Subantarctic Islands,Autumn,Number_Events,0,0.902992665397656,1995,0.674265771575219
NZ,Region x Season,West Coast South Island,Summer,Cumulative_Intensity,-0.00913585858585854,0.8086638175193,2014,0.805954041087091
NZ,Region x Season,West Coast South Island,Summer,Maximum_Intensity,0,0.942088579847647,2003,0.555154056666902
NZ,Region x Season,West Coast South Island,Summer,Duration,0,0.961373526354044,2003,1
NZ,Region x Season,West Coast South Island,Summer,Number_Events,0,0.724899570782155,2014,0.96440747709671
NZ,Region x Season,West Coast South Island,Autumn,Cumulative_Intensity,-0.0434598027909121,0.671716176825694,1999,1
NZ,Region x Season,West Coast South Island,Autumn,Maximum_Intensity,-0.00116703703703704,0.689468069054224,2001,0.674265771575219
NZ,Region x Season,West Coast South Island,Autumn,Duration,-0.0138888888888889,0.716264139677834,1999,0.9972928633154
NZ,Region x Season,West Coast South Island,Autumn,Number_Events,0,0.951617595588609,1999,1
NZ,Region x Season,West Coast South Island,Winter,Cumulative_Intensity,0,0.836843000796918,2007,1
NZ,Region x Season,West Coast South Island,Winter,Maximum_Intensity,4.18867924528277e-4,0.725364788041275,2003,1
NZ,Region x Season,West Coast South Island,Winter,Duration,0,0.87486781553969,1991,1
NZ,Region x Season,West Coast South Island,Winter,Number_Events,0,0.780225322988566,2009,1
NZ,Region x Season,West Coast South Island,Spring,Cumulative_Intensity,0,0.990334882654078,1988,1
NZ,Region x Season,West Coast South Island,Spring,Maximum_Intensity,0,0.913183835097536,2003,1
NZ,Region x Season,West Coast South Island,Spring,Duration,0,0.855096753460717,2017,1
NZ,Region x Season,West Coast South Island,Spring,Number_Events,0,0.874452981462706,1989,0.931870981053643
NZ,Region x Season,Western North Island,Summer,Cumulative_Intensity,0.123169660774009,0.332957014212443,2008,0.258768035700535
NZ,Region x Season,Western North Island,Summer,Maximum_Intensity,0.0074742857142857,0.309351523820678,2003,0.530532258158197
NZ,Region x Season,Western North Island,Summer,Duration,0.075,0.338409764162821,2008,0.266196775516144
NZ,Region x Season,Western North Island,Summer,Number_Events,0.25,0.145738401631006,2004,0.140954476466508
NZ,Region x Season,Western North Island,Spring,Cumulative_Intensity,-0.00613321428571429,0.725364788041275,2002,1
NZ,Region x Season,Western North Island,Spring,Maximum_Intensity,0,0.951702763372263,2004,1
NZ,Region x Season,Western North Island,Spring,Duration,-0.00326797385620914,0.653686378499656,2012,1
NZ,Region x Season,Western North Island,Spring,Number_Events,0,0.798305457518114,2013,1
NZ,Region x Season,Chatham Islands,Winter,Cumulative_Intensity,0.0927076203208556,0.259828377518709,1992,0.460840668104611
NZ,Region x Season,Chatham Islands,Winter,Maximum_Intensity,0,0.836811517690533,2007,1
NZ,Region x Season,Chatham Islands,Winter,Duration,0.0994897959183674,0.221055749749451,1992,0.483370826760971
NZ,Region x Season,Chatham Islands,Winter,Number_Events,0.0416666666666667,0.488569475937877,1991,1
NZ,Region x Season,Chatham Islands,Spring,Cumulative_Intensity,-0.00120529100529102,0.836866601173389,1996,1
NZ,Region x Season,Chatham Islands,Spring,Maximum_Intensity,0,0.9324334073739,1996,1
NZ,Region x Season,Chatham Islands,Spring,Duration,0,0.855568798092024,2013,1
NZ,Region x Season,Chatham Islands,Spring,Number_Events,0,0.584327511482687,2011,1
NZ,Region x Season,Fiordland,Winter,Cumulative_Intensity,0,0.817817952257003,2012,0.852304519019232
NZ,Region x Season,Fiordland,Winter,Maximum_Intensity,-1.42045454545457e-4,0.725145396241514,1991,1
NZ,Region x Season,Fiordland,Winter,Duration,0,0.970986194433538,2012,0.883804419169051
NZ,Region x Season,Fiordland,Winter,Number_Events,0,0.87470359475426,2013,1
NZ,Region x Season,Southland,Winter,Cumulative_Intensity,0.0107318326947637,0.743650809922967,1996,0.948093148557501
NZ,Region x Season,Southland,Winter,Maximum_Intensity,0.00131059523809523,0.489954625697743,2006,0.688307573730825
NZ,Region x Season,Southland,Winter,Duration,0.00461601307189552,0.743529775397642,1996,0.821279107267757
NZ,Region x Season,Southland,Winter,Number_Events,0,0.913094874072599,1990,1
NZ,Region x Season,Western North Island,Winter,Cumulative_Intensity,0.0318881578947368,0.528781304312244,1985,0.745987739928474
